AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
231324438360,49515937200,52889698160,40065639300,142396567320,156131742660,66982752000,31066810000,187479656080,73429502960,60266041780,167269473120,122519280000,176185511600,158511168960,123219593910,75456401580,60382598240,102216300560,253625500660,29136127300,129945418740,182528315520,24826390680,34600539200,66276672400,36981001740,81014139120,197798614070,297245876580
229631953680,47858198400,51405780825,39695010150,139490807050,154359116095,66062228800,30870477000,183956405140,70711417040,58809767660,166641122600,119236520000,173675667900,155248639880,122504408100,75327305940,59911973360,100875452200,250623885802.5,28859130300,127525578540,182038731840,24682742370,34305002400,65950094400,34694129460,80335723440,201455994095,294990810660
225974002920,48254614200,50255839770,38595686400,138903929360,153861977200,65396318400,30651046000,184276700680,72121938900,58217097960,165243363280,120182400000,171607115400,156680969720,122550549120,74660311800,58856632720,101717380240,247490813360,28590047500,127606239880,182067530880,24836297460,34089033200,64709098000,36119712180,80590129320,198961473360,293393472300
216346858880,46392661200,47819331000,36855613950,133464575160,147836051200,62654334400,29680930000,173600182680,70062782900,55694018380,158754682400,115675560000,167001138500,150513994020,118905408540,72788425020,56745951440,99222778640,237587675290,27822370100,122847220820,177430885440,23984314380,32918252800,61984504400,36045463080,78470080320,192434456700,283433597820
220496176160,47834173200,49003428720,37747636650,134323420560,149603656160,64377867200,30570203000,175308425560,72389629180,55914152840,160832086160,116329330000,167911301600,159346694700,119020761090,73003584420,57544587600,99908794080,235221438760,28249736900,124218463600,178122062400,24385538970,32622716000,61993835200,36728554800,79035426720,192697037830,286017527520
224536300880,46897190400,47933186550,37201115700,133808113320,147514668480,63614028800,29865714000,170931053180,70366508410,56252821240,159588208600,115007880000,167056299900,153657162280,118720844460,72788425020,56753082120,99347508720,230226050530,28229951400,122766559480,176826105600,24018988110,32770484400,61704580400,36901802700,77706862680,191309109000,281797241050
223134996360,46849140000,47652342860,37194833850,133464575160,145767149940,63300659200,30939771000,170290462100,73388319840,57539761160,159677972960,116009400000,166449524500,154930344360,116782921620,72982068480,56667513960,99971159120,228473282730,28851216100,121475978040,175818139200,24108149130,32815951600,61732572800,36119712180,77452456800,188608274520,279549979450
222124055242,45852094200,48016680620,37521490050,131059808040,143718335100,64769579200,30627948000,170931053180,72224896700,57641361680,158023744040,115174800000,164546456200,154293753320,115537114080,71013359970,56453593560,101093729840,219183613390,28696889200,121879284740,174061397760,23776272000,32725017200,61723242000,36332559600,76123892760,187632973180,277677261450
230532792300,48446815800,49436079810,38985161100,135182944170,149362619120,67315707200,32418043000,177870789880,74618665550,58504966100,162075963720,121072640000,162808872100,160818811480,118190222730,72293558400,58065127240,104835632240,227859814000,29242969000,123976479580,175530148800,24633208470,33327457600,63552078800,36476107860,77961268560,190183761300,287743120700
233744873440,47894236200,48714994660,38168520600,132270257160,148378384540,65455075200,31078359000,174561069300,74263461140,57336560120,160626910480,119180880000,160795481000,157476708520,118582421400,71938545390,56553423080,105053909880,226107046200,28641489800,122847220820,175933335360,24504420330,33043287600,62870930400,35867265240,77791664640,189658599040,283061325700
237339128540,47077379400,47781379150,37232524950,131356473000,145204730180,65278804800,29565440000,170610757640,73027967540,56794690680,159447150320,117845520000,162064193200,153338866760,118328645790,71389888920,55669218760,104554989560,226895791710,28166637800,120911348660,176134928640,24073475400,32940986400,61629934000,35387121060,76915377720,191009016280,277396353750
240178135100,49215622200,48836440580,38231339100,133355375850,148900631460,68040374400,30558654000,174561069300,74556890870,57353493540,163383958680,121350840000,164739521100,157357347700,120912542910,72906762690,56146974320,107143138720,231891179940,28886830000,122605236800,177805272960,24657975420,33998098800,62945576800,35268322500,77989535880,194009943480,284512682150
239422886560,48699080400,48813669470,38388385350,135468501720,148458730220,67981617600,30119792000,175628721100,74150207560,56608423060,164089250080,121851600000,164849843900,155566935400,121696940250,72992826450,55861747120,106924861080,235396715540,29136127300,122867386155,177978067200,24628255080,34623272800,63309478000,36055362960,78130872480,194009943480,288211300200
232912280170,46140396600,46417010142.5,36283965600,131099471205,143176001760,65983886400,28687716000,167728097780,73228735250,54023381100,160652557440,116537980000,159995640700,149678468280,118282504770,71755659900,54264474800,103432418840,226019407810,28004396700,119015807170,175098163200,24078428790,34486871200,60780831200,35703917220,76915377720,189058413600,278683847375
228339841720,45299514600,45625714070,35071568550,129985796760,143316606700,64710822400,28225756000,164525142380,71390938520,53015168700,159177857240,112990930000,159968060000,146097643680,117198190800,71809449750,53294702320,103868974120,221637488310,27537458900,117120265680,174579780480,23910013530,34623272800,58989317600,35585118660,76547902560,188227590260,277630443500
226874841540,46164421800,46312642555,35561552850,131099471205,142658776445,64926264000,29045735000,165272498640,70927628420,53452060740,158652094560,112281520000,161733224800,150315059320,118951549560,73557619875,53423054560,105428100120,220059997290,27802584600,117362249700,178957234560,24316191510,35112045200,59913066800,36307809900,78243941760,188375976220,286713125800
221296921600,45780018600,46840173270,35687189850,130100019780,142191767180,64514966400,29380656000,163564255760,70423135200,53368043040,158882917200,110890520000,160436931900,147689121280,118467068850,73433903220,53330355720,105116274920,217255568810,27703657100,117120265680,177027698880,24167589810,34702840400,59175933600,36530557200,78526614960,189155002510,281048153850
227948568380,48086437800,48494873930,37659690750,130057186147.5,148980977140,66806481600,30477811000,167407802240,68863324530,54981182880,163730192640,114340200000,161347095000,152344193260,121004824950,74628037890,55212855240,108047431800,219095975000,28392192500,120266057940,178294856640,24761996610,34896076000,61107409200,38337285300,80109584880,190008221780,289756292550
230678382380,48206563800,49625839060,37835582550,130828191532.5,148760026520,67061094400,30858928000,166126620080,69825979960,54141005880,164717600600,114840960000,161236772200,151548454460,119159184150,74810923380,55833224400,108702264720,224880108740,28621704300,124702431640,175702943040,24970038990,34861975600,61797888400,37659143520,80731465920,188672748140,289615838700
231379034640,47918261400,49200778340,38319285000,129957241005,149001063560,66453940800,29911910000,164311612020,68693444160,53872149240,164781718000,116231960000,161126449400,148524647020,118836197010,74552732100,55719133520,109201185040,223434075305,28578176200,123653834220,176394120000,24791716950,34771041200,62423052000,36520657320,80929337160,190082414760,287321759150
236301799220,49960403400,51219816760,39864620100,133241152830,151110137660,68530014400,30939771000,168528836630,70474614100,54208220040,166435946920,119514720000,163112259800,152185045500,120381921180,75736108800,56881434360,112319437040,232964750217.5,29274625800,125186399680,178294856640,25376216970,35453049200,64009288000,38079888420,82286168520,191566274360,292659005450
243180930500,50861348400,50878250110,40448832150,133012706790,150547717900,68138302400,30858928000,169222810300,70556980340,54006577560,167154061800,119564796000,163388066800,153259292880,120889472400,75617771130,57672939840,112288254520,230664242480,29215269300,124863754320,176221325760,25178081370,35680385200,63999957200,38198686980,82484039760,189117906020,292659005450
247384844060,50524995600,51052828620,40800615750,132321657519,151290915440,68686699200,30789634000,169863401380,70690825480,53620096140,167961941040,119737280000,163222582600,152940997360,120797190360,75359579850,57779900040,111820516720,231102434430,29508094700,124783092980,177862871040,25613979690,35805420000,63971964800,38728330560,82229633880,190713055090,293080367000
249390347412,50488957800,51584154520,41365982250,134154936990,151692643840,68843384000,31182300000,170290462100,71133544020,53670506760,166897592200,119069600000,163222582600,155885230920,120681837810,75176694360,57886860240,111228048840,231715903160,29654507400,122685898140,176538115200,25435657650,35612184400,64550474400,38134337760,82342703160,191232405950,295421264500
245837949460,51173676000,51591744890,41504182950,133298264340,152094372240,68667113600,31136104000,171891939800,70907036860,52813526220,167538766200,117901160000,163084679100,154651835780,121074036480,75219726240,58093649960,109513010240,227421622050,29421038500,121798623400,175962134400,25346496630,35407582000,64727759600,40045014600,82144831920,189266291980,295561718350
249186521300,50380844400,50308972360,40272940350,131185138470,148639508000,67276536000,30304576000,168582219220,69388409310,51435635940,165807596400,116732720000,163167421200,152503341020,121027895460,73842706080,57066832040,109544192760,225844131030,28673146600,120750025980,174867770880,25267242390,34827875200,63440109200,38985727440,82144831920,188005011320,289990382300
246565899860,50657134200,51197045650,40411141050,130556911860,145144470920,67256950400,30362321000,164311612020,69532550230,51250797000,166846298280,115786840000,163388066800,154731409660,120520344240,73831948110,57131008160,110448485840,221795237412,28696889200,120024073920,176768507520,25316776290,34339102800,63440109200,38490733440,82908049560,188487265690,286057674500
244773322000,49323735600,51181864910,39808083450,128900678070,142272112860,65807616000,29207421000,161001891440,69486219220,49856103180,164384190120,113060480000,164380972000,151309732820,119505241800,72863730810,55747656240,111040953720,219095975000,27553287300,116636297640,175299756480,25034433060,33827596800,62842938000,37857141120,81862158720,185593739470,281235425650
